Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Petrol,Hatchback,"56,000",Aug 2018,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Baleno-1.2-Delta-cars-New-Delhi_5f683933-7948-4e37-8fb6-d981ce0447f6.htm,₹ 5.40 Lakh,2018
Diesel,SUV,"60,000",2018,Maruti Vitara Brezza,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.5bhp,24.3 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Zdi-Plus-cars-New-Delhi_d72b8021-e26c-4106-b985-a55013b3e9a1.htm,₹ 8.25 Lakh,2018
Petrol,Hatchback,"50,000",2021,Tata Altroz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",86.83bhp,19.33 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Altroz-Xt-Bsvi-cars-Faridabad_0e1027e3-ca5a-4c3e-aecf-0ebcc264953c.htm,₹ 7.20 Lakh,2021
Cng,Hatchback,"1,20,000",2016,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Number Of Speaker",58.16bhp,26.6 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Lxi-Cng-cars-New-Delhi_559a49c9-9e36-4517-b137-3b1e74747c52.htm,₹ 2.30 Lakh,2016
Petrol,Hatchback,"50,000",2011,Maruti Ritz,Second Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",85.80bhp,18.5 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ritz-Lxi-cars-New-Delhi_722d5480-603b-4690-ac53-635a0bc962da.htm,₹ 2 Lakh,2011
Cng,MUV,"30,000",2022,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",86.63bhp,26.11 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Zxi-Cng-cars-New-Delhi_022217a8-a48e-456f-baf5-1ea276b08964.htm,₹ 11.60 Lakh,2022
Petrol,Hatchback,"3,819",Jun 2023,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Gurgaon_eab08c75-9885-4d4c-a58b-3c3174c7e071.htm,₹ 7.23 Lakh,2023
Petrol,Hatchback,"7,825",Dec 2020,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",86.80bhp,19.65 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-Ivt-Dt-cars-Ghaziabad_f8d1af2f-36dd-44bc-a067-41644ace3606.htm,₹ 8.06 Lakh,2020
Petrol,Sedan,"70,000",2016,Honda City,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.8 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-Vx-Option-cars-Greater-Noida_4c046366-b7bb-48ba-8da8-93d15121ab35.htm,₹ 7 Lakh,2016
Petrol,Hatchback,"27,436",Jan 2020,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",67.04bhp,23.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Vxi-Optional-Amt-Bsiv-cars-Faridabad_cfe1fb3a-b10b-4884-ac31-3f02ae7cb2d1.htm,₹ 5.07 Lakh,2019
Petrol,MUV,"40,673",Jun 2013,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",93.7bhp,16.02 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ertiga-Vxi-cars-Ghaziabad_67f92bfd-8ad1-43fc-bf5e-801de98c8873.htm,₹ 4.99 Lakh,2013
Diesel,Sedan,"60,000",2022,Hyundai Verna,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",113.45bhp,25 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-Sx-Diesel-cars-Gurgaon_2e51409b-667a-4349-9fe8-cb1f2623ff84.htm,₹ 13 Lakh,2022
Petrol,Hatchback,"33,100",Feb 2018,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.56 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Zxi-Amt-cars-Gurgaon_38d24620-bf97-43b5-9c74-3ca4aee0a3de.htm,₹ 6.39 Lakh,2018
Petrol,Sedan,"80,000",2009,Maruti SX4,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Cd Player",104.68,15 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Sx4-Zxi-Bsiii-cars-New-Delhi_c39f7efd-b0b3-4f86-8c88-b071b980181e.htm,₹ 1.30 Lakh,2009
Petrol,Hatchback,"57,929",Mar 2019,Maruti Alto K10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,24.39 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-K10-Vxi-cars-Faridabad_87a9cca9-4bb6-490c-a6c2-ee1555ede4a8.htm,₹ 3.31 Lakh,2019
Petrol,Hatchback,"8,500",Nov 2022,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.80bhp,21 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Magna-Bsvi-cars-New-Delhi_865557b3-e1dd-4750-bf5a-0de3fb79817e.htm,₹ 7.90 Lakh,2022
Petrol,Sedan,"60,000",2011,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player","118PS at 6,600 rpm",17 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-1.5-V-Mt-cars-New-Delhi_f2caa18b-b2ee-40b5-9eb2-3ec38b346249.htm,₹ 3.76 Lakh,2011
Diesel,Sedan,"40,000",2018,Mercedes-Benz CLA,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",136bhp,17.9 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Cla-200-Cdi-Sport-cars-New-Delhi_30bb56fc-0c27-45e8-8a33-04452da38ba9.htm,₹ 26.50 Lakh,2018
Petrol,Hatchback,"1,20,000",2013,Maruti Swift,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks",85.8bhp,18.6 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-cars-New-Delhi_cf4330ff-4aca-4165-9cc2-4ac04b129af4.htm,₹ 3.10 Lakh,2013
Diesel,Sedan,"40,000",2018,Mercedes-Benz CLA,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",136bhp,17.9 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Cla-200-Cdi-Sport-cars-New-Delhi_e848fc3a-1061-4281-a598-d2afbf043e81.htm,₹ 26.50 Lakh,2018
Petrol,SUV,"76,000",Oct 2011,Mitsubishi Outlander,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",170PS ,11.3 kmpl,https://www.cardekho.com/used-car-details/used-Mitsubishi-Outlander-2.4-cars-New-Delhi_362bf255-0fa4-497b-b979-60fdef5c21b2.htm,₹ 5.70 Lakh,2011
Cng,MUV,"35,000",Jun 2021,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",91.19bhp,26.08 km/kg,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Cng-Vxi-cars-New-Delhi_384ed03b-83f3-4727-b626-8462121f5a3b.htm,₹ 10.65 Lakh,2021
Petrol,Sedan,"19,681",2015,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-Vx-cars-Greater-Noida_de0594ce-bc61-4b38-bf5d-4c95c808530f.htm,₹ 5.70 Lakh,2015
Petrol,Sedan,"68,866",2012,Ford Fiesta Classic,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Centeral Locking, Child Safety Locks",99.6bhp,14.09 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Fiesta-Classic-1.6-Duratec-Lxi-cars-Gurgaon_750ac5e4-b570-447d-8481-2108a65f7b55.htm,₹ 1.50 Lakh,2012
Diesel,SUV,"1,00,000",2018,Maruti Vitara Brezza,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.5bhp,24.3 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Zdi-Plus-Dual-Tone-cars-Gurgaon_2008e773-f8c0-42e4-9cfc-c7551122a26c.htm,₹ 6.90 Lakh,2018
Petrol,Sedan,"70,000",2016,Maruti Ciaz,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",91.1bhp,19.12 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-At-Zxi-cars-Noida_c8236068-8a89-4b01-8da1-9bec6e32cfbe.htm,₹ 5.50 Lakh,2016
Petrol,Hatchback,"53,338",Jul 2016,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,26 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Amt-cars-Gurgaon_e20a5bd4-bd23-4e08-be17-b875ce6c6678.htm,₹ 4.19 Lakh,2016
Petrol,Sedan,"41,558",Jun 2017,Honda Amaze,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",86.7bhp,17.8 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Amaze-S-Option-I-vtec-cars-New-Delhi_77de711d-d2b3-4dae-a1c2-b6ffa9ad091d.htm,₹ 5.06 Lakh,2017
Petrol,Hatchback,"10,000",2011,Maruti Alto,Second Owner,"Low Fuel Warning Light, Electronic Multi Tripmeter, Glove Compartment, Manually Adjustable Exterior Rear View Mirror, Brake Assist, Halogen Headlamps, Usb Auxiliary Input, Bluetooth",46.3bhp,19.7 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-Std-cars-Faridabad_ef8797a9-b887-40f7-a6cc-016e9f9b7cab.htm,₹ 1.30 Lakh,2011
Petrol,Hatchback,"25,403",Jun 2017,Maruti Baleno,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Delta-cars-New-Delhi_c5bb1d15-e1f6-4dfb-be51-7c16bd7d5a74.htm,₹ 5.28 Lakh,2017
Petrol,Sedan,"52,800",Jun 2014,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-Vx-cars-Gurgaon_026c6c2a-9118-47f2-96e3-d47a8bd9151e.htm,₹ 6.08 Lakh,2014
Diesel,MUV,"60,000",Feb 2019,Toyota Innova Crysta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",147.51bhp,13.68 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-Crysta-2.4-Gx-Mt-cars-New-Delhi_4a52a325-9a0f-4589-9e58-2c9fe394d889.htm,₹ 17.50 Lakh,2019
Petrol,Hatchback,"92,543",Dec 2012,Maruti Swift,First Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist",81.80bhp,22 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Lxi-Bsiv-cars-Ghaziabad_a168aa65-cd1c-4821-befb-59c972134aa5.htm,₹ 3 Lakh,2012
Diesel,Sedan,"28,000",Aug 2015,Audi A6,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",174.33bhp,17.68 kmpl,https://www.cardekho.com/used-car-details/used-Audi-A6-2.0-Tdi-Technology-cars-New-Delhi_17c7253a-834e-4811-a577-839d03836231.htm,₹ 15 Lakh,2015
Petrol,Hatchback,"95,525",Nov 2011,Hyundai i10,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Manually Adjustable Exterior Rear View Mirror, Power Antenna, Centeral Locking, Day Night Rear View Mirror",78.9bhp,20.36 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Magna-cars-Ghaziabad_d63512e4-fa3b-4f2b-a4e2-54cf4091666d.htm,₹ 1.78 Lakh,2011
Diesel,SUV,"3,200",Aug 2020,Kia Seltos,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",113.43bhp,20.8 kmpl,https://www.cardekho.com/used-car-details/used-Kia-Seltos-Htk-Diesel-cars-New-Delhi_df9423f1-ab34-4b90-b35b-c02bc565da20.htm,₹ 13.25 Lakh,2020
Petrol,MUV,"9,000",Dec 2022,Toyota Innova Crysta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",163.60bhp,8 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-Crysta-2.7-Zx-7-Str-At-cars-New-Delhi_03fda461-b963-4baf-920d-85833b267fcf.htm,₹ 26 Lakh,2022
Diesel,SUV,"31,000",May 2022,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,14.9 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-Model-S-4x4-Diesel-At-Bsvi-cars-New-Delhi_a582355e-da82-4ac2-b054-1ea1af194764.htm,₹ 31 Lakh,2022
Petrol,SUV,"23,000",Mar 2022,Maruti Brezza,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",101.65bhp,17.38 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Brezza-Vxi-cars-New-Delhi_64fa0dec-0b71-4690-b4c4-d238566836f9.htm,₹ 9.45 Lakh,2022
Petrol,Hatchback,"2,700",Mar 2023,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-Bsvi-cars-New-Delhi_d24dcf9b-6d78-43a0-8f02-efd76269e3f4.htm,₹ 7 Lakh,2023
Petrol,Hatchback,"30,000",Jul 2015,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",82bhp,18.9 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Asta-cars-New-Delhi_5b5141b2-2e16-4e09-bac7-cab740011a89.htm,₹ 3.99 Lakh,2015
Petrol,SUV,"1,30,000",Feb 2017,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",121.36bhp,14.8 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-Plus-At-Bsiv-cars-New-Delhi_e9def717-a56f-43fe-a97b-b19e0220fbf4.htm,₹ 5.56 Lakh,2017
Diesel,SUV,"60,000",2016,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",140bhp,16 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W6-1.99-Mhawk-cars-Gurgaon_fd98a6d3-336e-4f76-905d-a194e4083437.htm,₹ 8.95 Lakh,2016
Petrol,Hatchback,"12,400",Sept 2009,Chevrolet Spark,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Power Door Locks, Child Safety Locks",62bhp,18 kmpl,https://www.cardekho.com/used-car-details/used-Chevrolet-Spark-1.0-Ls-cars-New-Delhi_cf6903e3-5180-44d4-a2c0-657b59638b03.htm,"₹ 89,999 ",2009
Diesel,Hatchback,"79,000",Oct 2014,Volkswagen Polo,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.8bhp,20.14 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.5-Tdi-Highline-cars-New-Delhi_8862b661-eff1-46b2-a88a-43bfb63c85e6.htm,₹ 3.33 Lakh,2014
Petrol,Sedan,"32,000",Nov 2020,Honda Civic,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",139.46bhp,16.5 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Civic-Zx-Bsiv-cars-New-Delhi_a4f750dd-a74b-457d-937d-8ce7f3fe1102.htm,₹ 14 Lakh,2020
Petrol,Hatchback,"39,368",Apr 2011,Volkswagen Polo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",73.9bhp,16.47 kmpl,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Polo-Petrol-Highline-1.2l-cars-New-Delhi_9a85e7e0-bd35-4892-9fe9-67d3f9861764.htm,₹ 3.24 Lakh,2011
Petrol,Hatchback,"49,597",Aug 2013,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Rear, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Anti Theft Alarm, Cd Player",82.9bhp,18.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Magna-Optional-1.2-cars-New-Delhi_5ed6b83c-53fb-443c-b713-6aa69c090dbc.htm,₹ 3.59 Lakh,2013
Petrol,Sedan,"70,000",Mar 2011,Mercedes-Benz E-Class,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",185bhp,12.3 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-E-200-Cgi-Elegance-cars-New-Delhi_74cb6ec5-5695-4cb4-a2c0-a648e8e312ef.htm,₹ 9.50 Lakh,2011
Petrol,Hatchback,"34,174",Jan 2017,Maruti Alto K10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",67.05bhp,23.95 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-K10-Vxi-Amt-cars-Faridabad_f79a184c-029d-48fa-b8eb-3b98bf709e21.htm,₹ 3.48 Lakh,2016
Petrol,Hatchback,"11,171",Mar 2021,Maruti Ignis,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",81.80bhp,20.89 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ignis-Sigma-Bsvi-cars-Gurgaon_2971b6fa-1e16-4da8-b043-abe9105538a0.htm,₹ 5.32 Lakh,2021
Diesel,SUV,"68,000",Aug 2014,Audi Q7,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",241.4bhp,12.07 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q7-3.0-Tdi-Quattro-Premium-Plus-cars-New-Delhi_4012d1d5-de2f-4d52-8b2a-b9211ac71a40.htm,₹ 19.25 Lakh,2014
Petrol,Sedan,"62,545",Nov 2010,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player","118PS at 6,600 rpm",17 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-1.5-V-Mt-cars-Ghaziabad_d28b19cf-8a7c-4b3d-a0af-e0610f6b4d4b.htm,₹ 2.28 Lakh,2010
Petrol,Hatchback,"94,480",Jul 2016,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.79 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Vxi-cars-Noida_1e4bb7b4-eeb2-40fe-b2d8-a216c285b095.htm,₹ 2.95 Lakh,2016
Petrol,Hatchback,"19,299",Apr 2017,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",47.33bhp,22.05 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-cars-Noida_d732f98c-fd74-4095-ac1c-9060ee2459a1.htm,₹ 2.97 Lakh,2017
Petrol,Sedan,"60,000",2010,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player","118PS at 6,600 rpm",17 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-1.5-S-Mt-cars-New-Delhi_0037f4af-7a77-4608-974e-83c0e081591e.htm,₹ 3.50 Lakh,2010
Diesel,SUV,"34,000",2017,Hyundai Creta,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",126.2bhp,17.01 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Crdi-At-Sx-Plus-cars-Noida_b884198e-a01f-4527-9466-fa3d5cbba907.htm,₹ 10 Lakh,2017
Petrol,Hatchback,"30,000",2020,Tata Tiago,First Owner,"Power Steering, Low Fuel Warning Light, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Driver Air Bag",84.82bhp,19.01 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Tiago-Xe-Bsvi-cars-New-Delhi_368eb641-432f-4381-9abb-fd6f54693358.htm,₹ 3.60 Lakh,2020
Diesel,SUV,"55,000",2017,Audi Q5,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",174.3bhp,14.16 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q5-30-Tdi-Quattro-Premium-cars-New-Delhi_5037ac89-5def-43a0-85ce-42f0e5a3affd.htm,₹ 18.50 Lakh,2017
Petrol,Sedan,"1,20,000",2020,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,21.21 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Amt-Vxi-cars-New-Delhi_eea7e685-41b2-4ae0-98a0-2c1b66cae581.htm,₹ 5.80 Lakh,2020
Petrol,SUV,"70,000",2017,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",110.4bhp,15.85 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Ti-Vct-Mt-Trend-Bsiv-cars-New-Delhi_07a17346-4f00-4d1b-943e-62581d70670d.htm,₹ 6.50 Lakh,2017
Petrol,SUV,"40,000",2019,MG Hector,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",141bhp,13.96 kmpl,https://www.cardekho.com/used-car-details/used-Mg-Hector-Sharp-Dct-cars-New-Delhi_891cd918-d7c2-426e-9db2-9e7e9a801ff9.htm,₹ 14.30 Lakh,2019
