Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Diesel,SUV,"80,000",2016,Mahindra Bolero,First Owner,"Low Fuel Warning Light, Accessory Power Outlet, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Day Night Rear View Mirror",63bhp,15.96 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Bolero-Plus---Ac-Bsiii-cars-Bangalore_8a5282d6-d000-4489-9ee8-14f37aa0b583.htm,₹ 6.50 Lakh,2016
Petrol,Hatchback,"50,000",2018,Datsun RediGO,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67bhp,22.5 kmpl,https://www.cardekho.com/used-car-details/used-Datsun-Redigo-1.0-S-cars-Bangalore_00d4c208-58e7-453f-9aaf-7f3d5e6ad723.htm,₹ 3 Lakh,2018
Diesel,Hatchback,"1,20,000",2012,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",74bhp,22.9 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vdi-cars-Bangalore_33920ba0-2695-4369-8f32-b7fa39b52cf5.htm,₹ 4 Lakh,2012
Petrol,Hatchback,"30,000",2018,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,22 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-2018-cars-Bangalore_f6cf8fdd-6a05-4ffb-a9e6-0b60b6b0d837.htm,₹ 6.49 Lakh,2018
Diesel,Hatchback,"1,00,000",2010,Volkswagen Polo,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Centeral Locking, Driver Air Bag, Radio",73.9bhp,22.07 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-Diesel-Trendline-1.2l-cars-Bangalore_26f7de7b-6b98-451f-827b-9332c6e9aadd.htm,₹ 3.60 Lakh,2010
Diesel,Hatchback,"1,00,000",2010,Volkswagen Polo,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Centeral Locking, Driver Air Bag, Radio",73.9bhp,22.07 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-Diesel-Trendline-1.2l-cars-Bangalore_b28f291b-b2e3-4222-80aa-7810b9069372.htm,₹ 3.60 Lakh,2010
Petrol,Hatchback,"1,20,000",2010,Hyundai Santro Xing,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",62.1bhp,17.92 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Santro-Xing-Gls-cars-Bangalore_5fbff404-4272-497b-a3d1-fbbdc091a1c0.htm,₹ 2.40 Lakh,2010
Petrol,Hatchback,"30,000",2021,Hyundai Grand i10 Nios,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.7 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Nios-Amt-Asta-cars-Bangalore_aa0feba3-8ec2-4efb-8086-5dd81053334d.htm,₹ 8 Lakh,2021
Diesel,Hatchback,"1,00,000",2009,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front",,17.8 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-1.2-Vdi-Bsii-cars-Bangalore_a306c2a0-ea53-451c-857b-28933b287fa8.htm,₹ 3.50 Lakh,2009
Petrol,Hatchback,"41,268",Mar 2016,Maruti Celerio,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",65.71bhp,25.24 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Vxi-cars-Bangalore_f8d05a2d-446b-4dd3-af79-14dc8d2370df.htm,₹ 4.15 Lakh,2016
Petrol,Hatchback,"60,020",Feb 2011,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_10deac1d-2d89-471c-9f9a-66365b1dde74.htm,₹ 3.84 Lakh,2011
Diesel,SUV,"1,20,000",2015,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",140bhp,16 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W10-2wd-cars-Bangalore_2e9bf099-37e7-429d-bcd6-3a64b32d5ea7.htm,₹ 9 Lakh,2015
Diesel,Hatchback,"32,148",Aug 2016,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.73bhp,22.54 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-Option-1.4-Crdi-cars-Bangalore_aab7e9d8-98ab-4d99-b14a-7fd35722ba29.htm,₹ 7.82 Lakh,2016
Petrol,Hatchback,"69,565",Oct 2016,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,26 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Amt-cars-Bangalore_50f7fccf-9f39-4288-911f-d86b5e63c5d4.htm,₹ 4.63 Lakh,2016
Diesel,Hatchback,"60,000",2017,Honda Jazz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",98.6bhp,27.3 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Jazz-1.5-V-I-Dtec-cars-Bangalore_d43e531a-74d4-44d3-8f74-c1c90a05b0ca.htm,₹ 6.60 Lakh,2017
Petrol,Hatchback,"26,007",Nov 2018,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.56 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-Amt-cars-Bangalore_3b789d64-1ba4-422b-9c3c-7378bba44215.htm,₹ 6.63 Lakh,2018
Petrol,SUV,"30,000",2018,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",123.24bhp,18.88 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.0-Ecoboost-Titanium-Plus-Bsiv-cars-Bangalore_5d1f4023-44b7-41c3-9996-0c575b21cf3f.htm,₹ 9 Lakh,2018
Petrol,Hatchback,"1,34,850",Mar 2010,Maruti Swift,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_6e440769-2964-46ae-a7de-cbae56d4d15a.htm,₹ 3.16 Lakh,2010
Petrol,Hatchback,"44,385",Oct 2015,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",65.71bhp,25.24 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Vxi-cars-Bangalore_0f487dea-7e11-42e0-a3c3-6d0f544b366c.htm,₹ 4.36 Lakh,2015
Diesel,SUV,"1,20,000",2009,Tata New Safari,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Power Door Locks, Cd Player",138bhp,13.93 kmpl,https://www.cardekho.com/used-car-details/used-Tata-New-Safari-Dicor-2.2-Gx-4x2-cars-Bangalore_fba70690-6d5a-48a0-9ca1-e9273ea04a58.htm,₹ 2.80 Lakh,2009
Diesel,SUV,"30,000",2018,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",126.2bhp,19.67 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Crdi-Sx-Option-cars-Bangalore_88fb9a54-8465-4ff3-bc0a-e8009d0fa9c0.htm,₹ 13.50 Lakh,2018
Diesel,Sedan,"87,000",Jun 2011,BMW 3 Series,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",170 ,13.2 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-3-Series-320d-cars-Bangalore_5ceaa018-df6c-432e-ba82-b0324360c7b8.htm,₹ 9.75 Lakh,2011
Petrol,Sedan,"1,02,662",Nov 2014,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,18 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-Cvt-Vx-cars-Bangalore_418309d3-9fce-4340-8103-27871b57071a.htm,₹ 5.20 Lakh,2014
Petrol,SUV,"13,802",Aug 2022,Skoda Kushaq,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",113.98bhp,17.2 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Kushaq-1.0-Tsi-Style-At-Bsvi-cars-Bangalore_bf7922c9-0d83-45ea-be0d-75aaee9a86f9.htm,₹ 17.65 Lakh,2022
Diesel,Hatchback,"90,000",2011,Ford Figo,Fourth Owner,"Power Steering, Remote Fuel Lid Opener, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Day Night Rear View Mirror, Halogen Headlamps",68bhp,20 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Figo-Diesel-Lxi-cars-Bangalore_8123234b-f4e4-4a34-b4aa-0eaa67e12139.htm,₹ 1.75 Lakh,2011
Petrol,Hatchback,"40,000",2011,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Cd Player",80 PS at 5200 rpm,17 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-1.2-Asta-With-Avn-cars-Bangalore_9eddefba-31eb-4f13-8c24-7dccb5099d9e.htm,₹ 4 Lakh,2011
Petrol,Sedan,"65,000",Aug 2011,Mercedes-Benz C-Class,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",184bhp,14.74 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-C-class-C-200-Cgi-cars-Bangalore_4402ff21-25ed-414f-978f-bee782aff209.htm,₹ 9.50 Lakh,2011
Petrol,SUV,"42,000",Oct 2020,Kia Seltos,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",138bhp,16.1 kmpl,https://www.cardekho.com/used-car-details/used-Kia-Seltos-Gtk-cars-Bangalore_621df759-2ab2-4585-a73b-41ff400c0fe5.htm,₹ 15.95 Lakh,2020
Petrol,Hatchback,"13,444",Jan 2018,Hyundai Grand i10,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Option-At-cars-Bangalore_2eff079d-8aee-4313-a3d0-2f534d0644ed.htm,₹ 5.93 Lakh,2017
Diesel,SUV,"56,226",Apr 2019,Mahindra XUV300,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",115bhp,20 kmpl,https://www.cardekho.com/buy-used-car-details/used-Mahindra-Xuv300-W8-Option-Diesel-Bsiv-cars-Bangalore_ad397c0f-a5cd-4bee-a41d-392513d27253.htm,₹ 10.57 Lakh,2019
Petrol,Hatchback,"8,733",Jun 2020,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67bhp,22 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-1.0-Rxt-Amt-Opt-cars-Bangalore_7a77311a-a65c-48e1-b183-96ef32843bf0.htm,₹ 5.60 Lakh,2020
Petrol,Sedan,"57,963",Jul 2020,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",119.35bhp,18.3 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-Zx-Cvt-cars-Bangalore_8bc2bbdd-412b-4191-b56f-a7ca905879c5.htm,₹ 12.64 Lakh,2020
Petrol,Sedan,"19,508",Nov 2022,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",78 ,16.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-Cvt-cars-Bangalore_f9cd6b8b-dcc4-4a4a-bc4c-d5c2918a2b88.htm,₹ 16.66 Lakh,2022
Petrol,Sedan,"49,423",Mar 2018,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",117.6bhp,17.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-vtec-V-cars-Bangalore_dc68d563-50b7-4a48-8f16-2518056f846b.htm,₹ 7.89 Lakh,2018
Petrol,Hatchback,"78,622",Aug 2012,Maruti Swift,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_dd13c19c-122b-4be4-a69a-e0ea6d60a10f.htm,₹ 4.59 Lakh,2012
Diesel,SUV,"18,025",Jan 2022,Hyundai Venue,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",113.45bhp,,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Diesel-Bsvi-cars-Bangalore_79b248cf-9ee5-4adb-8f52-592d9c4c9a92.htm,₹ 12.75 Lakh,2022
Petrol,Sedan,"68,220",Dec 2010,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player","118PS at 6,600 rpm",17 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-1.5-S-Mt-cars-Bangalore_f2805c0f-977e-4259-86a4-51944a64dc75.htm,₹ 3.75 Lakh,2010
Diesel,SUV,"6,000",Mar 2022,Jeep Meridian,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",172.35bhp,,https://www.cardekho.com/used-car-details/used-Jeep-Meridian-Limited-Opt-Upland-At-4x2-cars-Bangalore_0adae092-b2e1-49fb-922a-cac8c4191300.htm,₹ 38.75 Lakh,2022
Diesel,SUV,"59,889",Aug 2018,Mahindra Thar,First Owner,"Power Steering, Low Fuel Warning Light, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Passenger Side Rear View Mirror, Halogen Headlamps",105bhp,16.55 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Thar-Crde-cars-Bangalore_9d2bc362-e3d1-46aa-92c8-7048250f094a.htm,₹ 9.85 Lakh,2018
Diesel,Sedan,"11,000",Nov 2019,Jaguar XE,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",177bhp,13.5 kmpl,https://www.cardekho.com/used-car-details/used-Jaguar-Xe-2.0l-Diesel-Portfolio-cars-Bangalore_a71bb84c-b88b-4d51-afe6-0ba10c610d80.htm,₹ 37.75 Lakh,2019
Petrol,Hatchback,"38,500",Jun 2019,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,18.6 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Sportz-Plus-cars-Bangalore_051c40f7-7552-4935-a69e-e3f10640670a.htm,₹ 8.25 Lakh,2019
Diesel,SUV,"1,20,000",May 2013,Toyota Fortuner,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",168.5bhp,12.55 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Fortuner-4x2-At-cars-Bangalore_a51f579c-23fc-4dbd-8797-7d41e0eac6ab.htm,₹ 16.25 Lakh,2013
Diesel,Sedan,"39,157",Feb 2017,BMW 3 Series,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",190bhp,22.69 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-3-Series-320d-cars-Bangalore_98db51e7-ab9c-49b0-8fe1-b5829bf34973.htm,₹ 21.98 Lakh,2016
Diesel,MUV,"1,62,000",May 2008,Toyota Innova,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",102,12.8 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-2.5-V-Diesel-7-seater-cars-Bangalore_7443ecc0-ffa7-42df-bcbb-6087d0c16771.htm,₹ 8.25 Lakh,2008
Petrol,Hatchback,"89,900",Jul 2013,BMW 1 Series,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",136bhp,16.28 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-1-Series-116i-cars-Bangalore_7f2d2b61-d45d-4b12-8643-0796662d3493.htm,₹ 11.75 Lakh,2013
Petrol,Hatchback,"58,666",Oct 2017,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Cvt-Delta-cars-Bangalore_251a33ca-cdc6-432e-b0c3-586e5102fc16.htm,₹ 6.56 Lakh,2017
Petrol,Sedan,"54,137",Jun 2018,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,21.21 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Amt-Vxi-cars-Bangalore_0a1d8540-fb6f-4a50-b32d-3d83e3745e42.htm,₹ 6.12 Lakh,2018
Diesel,SUV,"1,80,000",Jun 2011,Toyota Fortuner,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",171 PS ,11.5 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Fortuner-3.0-Diesel-cars-Bangalore_f2946ef5-c205-4bdc-8113-a60285c1ae5a.htm,₹ 11.95 Lakh,2011
Petrol,Hatchback,"21,997",Oct 2019,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",67bhp,23.01 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-1.0-Rxt-Optional-cars-Bangalore_c3868f47-3af5-42a0-883d-93eb605b921b.htm,₹ 4.36 Lakh,2019
Petrol,Sedan,"40,394",Dec 2020,Maruti Swift Dzire,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,21.21 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Amt-Zxi-Plus-cars-Bangalore_47033d3b-659b-44f8-a739-2de7684954d3.htm,₹ 7.21 Lakh,2020
Diesel,SUV,"49,000",May 2015,BMW X1,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",184bhp,17.05 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-X1-Sdrive20d-cars-Bangalore_17f35f55-a5cc-4da7-8f69-3d3308f60bec.htm,₹ 17.50 Lakh,2015
Petrol,SUV,"80,390",Feb 2018,Ford Ecosport,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",110.4bhp,15.85 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-1.5-Ti-Vct-Mt-Trend-Bsiv-cars-Bangalore_6e1b741e-78b4-4aa7-aa56-54467095cfef.htm,₹ 6.20 Lakh,2017
Diesel,Sedan,"52,721",Jan 2018,Mercedes-Benz C-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",194bhp,12.6 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-C-class-Progressive-C-220d-cars-Bangalore_ecc3815f-cc80-4719-ae90-90c50ccdc1b1.htm,₹ 32.99 Lakh,2018
Petrol,Hatchback,"55,127",Apr 2017,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Cvt-Delta-cars-Bangalore_3ce3504b-08b5-416f-adcb-52b37bb49828.htm,₹ 6.43 Lakh,2017
Diesel,SUV,"35,922",Jan 2018,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",98.96bhp,23 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-1.5-Diesel-Titanium-Bsiv-cars-Bangalore_a7471bf7-46f9-49a8-a779-1034425af5d7.htm,₹ 8.22 Lakh,2018
Petrol,Sedan,"16,883",Jan 2019,Honda Amaze,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.76bhp,19 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Amaze-V-Cvt-Petrol-Bsiv-cars-Bangalore_d520c3fb-6763-4eb7-a35f-f5d516e182d1.htm,₹ 8.38 Lakh,2019
Diesel,SUV,"86,000",Jun 2013,Renault Duster,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",108.45bhp,19.6 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Duster-110ps-Diesel-Rxz-cars-Bangalore_9240c97a-007a-460d-b7a5-26e6d7aed3b1.htm,₹ 6.25 Lakh,2013
Petrol,Sedan,"88,000",May 2016,Skoda Octavia,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",178bhp,15.1 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Octavia-1.8-Tsi-At-Style-cars-Bangalore_4dcd4f9c-93f0-4e6e-9b89-b5230d08a18f.htm,₹ 11.25 Lakh,2016
Diesel,SUV,"34,000",May 2020,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",173bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Limited-Plus-At-cars-Bangalore_5b7934bc-e849-49a6-8b74-e416edcecbb7.htm,₹ 25.45 Lakh,2020
Diesel,Hatchback,"1,10,000",Aug 2013,Skoda Fabia,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Centeral Locking, Child Safety Locks, Speakers Front",75bhp,20.86 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Fabia-1.2-Tdi-Ambition-Plus-cars-Bangalore_83328ed2-5093-4003-b9ba-608950eb1314.htm,₹ 3.45 Lakh,2013
Diesel,SUV,"55,398",Jan 2020,Renault Duster,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",84bhp3750rpm,19.87 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Duster-Rxs-85ps-Bsiv-cars-Bangalore_ad1c6081-eee1-43b0-aca2-867a37f268b5.htm,₹ 9.99 Lakh,2020
Petrol,SUV,"54,000",Nov 2015,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",120.69bhp,14.7 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-At-cars-Bangalore_4f3722ab-58ad-4edd-8555-61aa89ea2179.htm,₹ 6.75 Lakh,2015
