Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Engine_Power,Mileage,City,Ownership_Encoded,Star_Rating,Price
Petrol,MUV,36758.0,2015.7157384987893,Renault Triber,71.0,19.25539987552513,Delhi,1,4,558000.0
Petrol,Sedan,3500.0,2015.7157384987893,BMW 3 Series Gran Limousine,254.0,15.3,Delhi,1,4,5590000.0
Petrol,SUV,10000.0,2022.0,Renault Kiger,98.0,18.24,Delhi,1,4,1025000.0
Petrol,SUV,61882.0,2015.7157384987893,Nissan Magnite,71.0,18.75,Delhi,1,4,698000.0
Petrol,Hatchback,66000.0,2015.7157384987893,Volkswagen Polo,75.0,19.25539987552513,Delhi,1,4,275000.0
Petrol,SUV,46000.0,2015.7157384987893,Land Rover Discovery Sport,237.0,12.81,Delhi,1,4,3950000.0
Petrol,Hatchback,6088.0,2015.7157384987893,Maruti Ignis,81.0,20.89,Delhi,1,4,524000.0
Petrol,Hatchback,23000.0,2015.7157384987893,Hyundai i20,81.0,17.4,Delhi,1,4,675000.0
Petrol,Hatchback,41732.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,546000.0
Diesel,Sedan,55000.0,2015.7157384987893,BMW 5 Series,187.0,22.48,Delhi,3,4,3685000.0
Diesel,SUV,51000.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Delhi,1,4,775000.0
Petrol,Hatchback,38000.0,2015.7157384987893,Hyundai EON,55.0,21.1,Delhi,1,4,245000.00000000003
Diesel,SUV,60000.0,2016.0,Mahindra XUV500,140.0,19.25539987552513,Delhi,1,4,1000000.0
Diesel,SUV,75000.0,2015.7157384987893,Mercedes-Benz GLE,201.0,17.9,Delhi,1,4,3090000.0
Diesel,SUV,92000.0,2015.7157384987893,Audi Q5,174.0,14.16,Delhi,4,4,1300000.0
Petrol,Hatchback,90000.0,2009.0,Honda Jazz,90.0,19.25539987552513,Delhi,4,4,95000.0
Diesel,SUV,92000.0,2015.7157384987893,Audi Q5,174.0,14.16,Delhi,3,4,1300000.0
Petrol,Hatchback,49010.0,2015.7157384987893,Hyundai i20,81.0,18.6,Delhi,1,4,595000.0
Petrol,Hatchback,26089.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,592000.0
Diesel,SUV,54000.0,2014.0,Mahindra Scorpio,120.0,15.4,Delhi,1,4,520000.0
Petrol,Hatchback,37302.0,2015.7157384987893,Maruti Alto K10,65.0,24.39,Delhi,1,4,352000.0
Diesel,Sedan,42000.0,2015.7157384987893,Mercedes-Benz CLA,136.0,17.9,Delhi,3,4,2550000.0
Petrol,Hatchback,37000.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,890000.0
Petrol,Hatchback,36483.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Delhi,1,4,258000.0
Petrol,Sedan,62000.0,2015.7157384987893,Hyundai Elantra,149.0,14.62,Delhi,1,4,775000.0
Petrol,SUV,38010.0,2015.7157384987893,Hyundai Creta,121.0,15.8,Delhi,1,4,1095000.0
Petrol,Hatchback,35123.0,2015.7157384987893,Maruti Celerio,67.0,23.1,Delhi,3,4,475000.0
Petrol,Sedan,43000.0,2015.7157384987893,Honda City,117.0,19.25539987552513,Delhi,1,4,800000.0
Diesel,SUV,25154.0,2015.7157384987893,Ford Ecosport,98.0,19.25539987552513,Delhi,3,4,738000.0
Diesel,Sedan,10000.0,2015.7157384987893,BMW 5 Series,187.0,20.37,Delhi,1,4,5600000.0
Diesel,SUV,30600.0,2015.7157384987893,Tata Harrier,167.0,14.6,Delhi,3,4,1850000.0
Petrol,SUV,55000.0,2015.7157384987893,Hyundai Venue,81.0,17.52,Delhi,1,4,775000.0
Petrol,SUV,14500.0,2015.7157384987893,Mahindra Thar,150.0,18.9,Delhi,3,4,1550000.0
Diesel,SUV,80000.0,2015.7157384987893,Mercedes-Benz GLS,258.0,19.25539987552513,Delhi,3,4,4950000.0
Petrol,Sedan,76000.0,2015.7157384987893,Hyundai Elantra,147.0,14.5,Delhi,1,4,575000.0
Petrol,Sedan,58000.0,2015.7157384987893,Honda Amaze,88.0,18.3,Delhi,1,4,675000.0
Petrol,SUV,34000.0,2015.7157384987893,Kia Seltos,138.0,16.2,Delhi,1,4,1650000.0
Diesel,SUV,25000.0,2015.7157384987893,Audi Q7,245.0,14.75,Delhi,1,4,6675000.0
Petrol,Hatchback,25367.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,568000.0
Petrol,Sedan,29000.0,2015.7157384987893,Mercedes-Benz CLA,183.0,15.04,Delhi,1,4,2350000.0
Petrol,Hatchback,27240.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,548000.0
Petrol,Sedan,55000.0,2015.7157384987893,Mercedes-Benz S-Class,453.0,7.81,Delhi,1,4,5150000.0
Diesel,SUV,28000.0,2015.7157384987893,Hyundai Creta,113.0,18.9,Delhi,1,4,1150000.0
Petrol,Hatchback,20755.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,3,4,503000.0
Petrol,Hatchback,10500.0,2015.7157384987893,Toyota Vellfire,140.0,18.9,Delhi,1,4,11900000.0
Petrol,SUV,3500.0,2015.7157384987893,Mercedes-Benz AMG G 63,576.0,18.9,Delhi,1,4,41500000.0
Petrol,Hatchback,56722.0,2015.7157384987893,Maruti Swift,81.0,19.25539987552513,Delhi,1,4,379000.0
Petrol,SUV,81000.0,2015.7157384987893,Honda CR-V,158.0,11.1,Delhi,3,4,925000.0
Petrol,Hatchback,55566.0,2015.7157384987893,Maruti A-Star,66.0,19.25539987552513,Delhi,1,4,197000.0
Petrol,Sedan,5500.0,2015.7157384987893,Audi A6,241.0,14.11,Delhi,1,4,4825000.0
Diesel,SUV,4000.0,2015.7157384987893,Hyundai Creta,113.0,18.9,Delhi,1,4,1775000.0
Petrol,Sedan,950.0,2015.7157384987893,Hyundai Verna,157.0,20.6,Delhi,1,4,1650000.0
Diesel,SUV,71000.0,2015.7157384987893,Mahindra Bolero Power Plus,70.0,16.5,Delhi,1,4,540000.0
Diesel,MUV,28000.0,2015.7157384987893,Toyota Innova Crysta,147.0,13.68,Delhi,1,4,1840000.0
Petrol,Sedan,35000.0,2015.7157384987893,Hyundai Verna,121.0,19.25539987552513,Delhi,1,4,885000.0
Petrol,SUV,80000.0,2020.0,Jeep Compass,159.0,14.01,Delhi,1,4,1800000.0
Petrol,Sedan,60000.0,2016.0,Maruti Ciaz,91.0,19.12,Delhi,3,4,600000.0
Petrol,SUV,12710.0,2015.7157384987893,Mahindra XUV300,108.0,19.25539987552513,Delhi,1,4,965000.0
Petrol,Hatchback,64694.0,2015.7157384987893,Maruti Wagon R,67.0,18.9,Delhi,1,4,208000.0
Diesel,Sedan,67510.0,2015.7157384987893,BMW 3 Series,190.0,22.69,Delhi,3,4,2650000.0
Petrol,Hatchback,21867.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Delhi,1,4,528000.0
Diesel,SUV,18000.0,2015.7157384987893,BMW X5,261.0,13.38,Delhi,3,4,8765000.0
Petrol,Sedan,78010.0,2015.7157384987893,Audi A3,150.0,19.2,Delhi,1,4,2175000.0
Petrol,Hatchback,36247.0,2015.7157384987893,Tata Tiago,84.0,20.09,Delhi,1,4,555000.0
Petrol,SUV,3106.0,2015.7157384987893,Jeep Wrangler,268.0,12.1,Delhi,1,4,6200000.0
Petrol,SUV,40000.0,2015.7157384987893,Mercedes-Benz GLC,197.0,12.74,Delhi,3,4,5175000.0
Petrol,Hatchback,55566.0,2015.7157384987893,Maruti Baleno,81.0,21.01,Delhi,1,4,622000.0
Petrol,Sedan,91000.0,2015.7157384987893,Mercedes-Benz CLA,183.0,15.04,Delhi,1,4,1975000.0
Petrol,SUV,46318.0,2015.7157384987893,Nissan Magnite,71.0,18.75,Delhi,1,4,733000.0
Petrol,Sedan,7359.0,2015.7157384987893,Maruti Ciaz,103.0,20.65,Delhi,1,4,1075000.0
Diesel,SUV,35060.0,2015.7157384987893,Mercedes-Benz GLC,194.0,18.9,Delhi,1,4,5999000.0
Diesel,SUV,22060.0,2015.7157384987893,BMW X1,188.0,17.05,Delhi,1,4,3100000.0
Petrol,Sedan,68060.0,2015.7157384987893,BMW 3 Series GT,248.0,15.34,Delhi,1,4,3100000.0
Diesel,SUV,27000.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Delhi,1,4,699000.0
Petrol,Sedan,53000.0,2010.0,Hyundai Accent,94.0,13.2,Delhi,3,4,80000.0
Diesel,Sedan,50000.0,2013.0,Honda Amaze,98.0,25.8,Delhi,1,4,250000.0
Cng,Sedan,120000.0,2010.0,Toyota Corolla Altis,138.0,14.53,Delhi,2,4,240000.0
Diesel,Sedan,15000.0,2015.7157384987893,Mercedes-Benz C-Class,194.0,12.6,Delhi,1,4,3965000.0
Petrol,Sedan,99373.0,2015.7157384987893,Honda City,117.0,17.4,Delhi,1,4,578000.0
Diesel,SUV,120000.0,2016.0,Ford Ecosport,98.0,22.77,Delhi,1,4,265000.0
Petrol,Hatchback,11815.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Delhi,1,4,306000.0
Petrol,Sedan,39412.0,2015.7157384987893,Maruti Swift Dzire,81.0,21.21,Delhi,1,4,549000.0
Petrol,Hatchback,60000.0,2016.0,Maruti Baleno,83.0,21.4,Delhi,3,4,450000.0
Petrol,Hatchback,33015.0,2015.7157384987893,Maruti Swift,88.0,22.38,Delhi,1,4,536000.0
Petrol,Hatchback,44371.0,2015.7157384987893,Honda Brio,86.0,19.4,Delhi,3,4,235000.0
Diesel,SUV,3500.0,2015.7157384987893,Toyota Land Cruiser 300,304.0,18.9,Delhi,1,4,26900000.0
Petrol,Hatchback,39045.0,2015.7157384987893,Maruti Wagon R,67.0,18.9,Delhi,1,4,304000.0
Petrol,Hatchback,49000.0,2015.7157384987893,Hyundai i10,68.0,19.81,Delhi,1,4,295000.0
Petrol,Sedan,7936.0,2015.7157384987893,Honda City,119.0,18.3,Delhi,1,4,1296000.0
Diesel,Sedan,66000.0,2015.7157384987893,Audi A6,174.0,17.68,Delhi,3,4,1075000.0
Petrol,Hatchback,65739.0,2015.7157384987893,Hyundai EON,55.0,21.1,Delhi,1,4,295000.0
Petrol,Hatchback,52407.0,2015.7157384987893,Maruti Celerio,67.0,23.1,Delhi,1,4,425000.0
Petrol,Hatchback,30000.0,2011.0,Hyundai i10,78.0,16.95,Delhi,1,4,350000.0
Diesel,Sedan,48000.0,2015.7157384987893,BMW 5 Series,261.0,17.42,Delhi,1,4,4375000.0
Petrol,Hatchback,86816.0,2015.7157384987893,Maruti Wagon R,67.0,21.79,Delhi,1,4,275000.0
Petrol,Hatchback,63000.0,2015.7157384987893,Toyota Etios Liva,78.0,17.71,Delhi,1,4,415000.00000000006
Petrol,Hatchback,67000.0,2015.7157384987893,Tata Tiago,84.0,23.84,Delhi,1,4,465000.00000000006
Diesel,Sedan,59000.0,2015.7157384987893,Audi A4,174.0,17.11,Delhi,3,4,975000.0
Petrol,Hatchback,68838.0,2015.7157384987893,Hyundai i20,81.0,18.6,Delhi,1,4,545000.0
Petrol,Hatchback,46835.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Delhi,1,4,510000.0
Petrol,Sedan,5242.0,2015.7157384987893,Honda City,119.0,18.3,Delhi,3,4,1403000.0
Petrol,Hatchback,17457.0,2015.7157384987893,Maruti Baleno,88.0,22.35,Delhi,1,4,749000.0
Petrol,Sedan,62789.0,2015.7157384987893,Honda Amaze,86.0,19.25539987552513,Delhi,1,4,435000.0
Petrol,Hatchback,33618.0,2015.7157384987893,Maruti Alto K10,67.0,23.95,Delhi,1,4,346000.0
Petrol,Sedan,75946.0,2015.7157384987893,Honda City,118.0,19.25539987552513,Delhi,1,4,205000.0
Diesel,SUV,230000.0,2015.7157384987893,Toyota Fortuner,168.0,19.25539987552513,Delhi,1,4,970000.0
Petrol,Hatchback,87208.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Delhi,1,4,257000.0
Petrol,Hatchback,42736.0,2015.7157384987893,Datsun RediGO,67.0,22.5,Delhi,1,4,275000.0
Petrol,Sedan,55556.0,2015.7157384987893,Toyota Etios,88.0,17.6,Delhi,1,4,229000.0
Petrol,SUV,2054.0,2015.7157384987893,Maruti Brezza,101.0,17.38,Delhi,1,4,1250000.0
Petrol,Sedan,1700.0,2015.7157384987893,Mercedes-Benz E-Class,194.0,19.25539987552513,Delhi,1,4,7750000.0
Petrol,SUV,30120.0,2015.7157384987893,Kia Seltos,138.0,16.5,Delhi,1,4,1725000.0
Petrol,Sedan,32000.0,2015.7157384987893,Hyundai Verna,121.0,17.1,Delhi,1,4,349000.0
Diesel,SUV,1200.0,2015.7157384987893,Toyota Fortuner Legender,201.0,18.9,Delhi,1,4,5500000.0
Petrol,SUV,9600.0,2015.7157384987893,Audi Q2,187.0,18.9,Delhi,1,4,3145000.0
Petrol,Sedan,70000.0,2015.7157384987893,Honda City,117.0,17.8,Delhi,1,4,699000.0
Diesel,SUV,85000.0,2015.7157384987893,Toyota Fortuner,168.0,12.55,Delhi,1,4,1275000.0
Petrol,Wagon,40000.0,2015.7157384987893,Maruti Wagon R,81.0,21.5,Delhi,1,4,565000.0
Petrol,Hatchback,14163.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,722000.0
Diesel,SUV,15000.0,2015.7157384987893,Mahindra Thar,130.0,15.2,Delhi,1,4,1685000.0000000002
Petrol,Sedan,4764.0,2015.7157384987893,Hyundai Aura,81.0,20.5,Delhi,1,4,803999.9999999999
Diesel,SUV,20000.0,2015.7157384987893,MG Gloster,212.0,12.04,Delhi,1,4,4300000.0
Petrol,MUV,7600.0,2015.7157384987893,Toyota Innova Crysta,163.0,19.25539987552513,Delhi,1,4,2275000.0
Petrol,Sedan,69815.0,2015.7157384987893,Honda City,117.0,19.25539987552513,Delhi,1,4,742000.0
Diesel,SUV,82000.0,2015.7157384987893,Hyundai Creta,88.0,22.1,Delhi,1,4,910000.0
Petrol,SUV,8400.0,2015.7157384987893,BMW X1,257.0,14.82,Delhi,1,4,4000000.0
Petrol,Hatchback,75463.0,2015.7157384987893,Maruti Swift,88.0,22.38,Delhi,1,4,315000.0
Cng,Hatchback,66000.0,2015.7157384987893,Maruti Wagon R,67.0,33.54,Delhi,1,4,231000.0
Petrol,Hatchback,22091.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,557000.0
Diesel,Sedan,32000.0,2015.7157384987893,BMW 6 Series,261.0,17.09,Delhi,1,4,5775000.0
Petrol,Hatchback,65000.0,2015.7157384987893,Hyundai i10,68.0,19.81,Delhi,3,4,231000.0
Petrol,Hatchback,66000.0,2015.7157384987893,Tata Tiago,84.0,23.84,Delhi,1,4,369000.0
Diesel,SUV,25000.0,2015.7157384987893,BMW X5,258.0,15.97,Delhi,1,4,5250000.0
Diesel,SUV,110000.0,2015.7157384987893,Ford Endeavour,197.0,10.91,Delhi,1,4,2675000.0
Petrol,SUV,15000.0,2015.7157384987893,MG Astor,108.0,18.9,Delhi,1,4,1150000.0
Petrol,Hatchback,30000.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,700000.0
Diesel,SUV,47000.0,2015.7157384987893,Kia Seltos,113.0,17.8,Delhi,1,4,1300000.0
Diesel,SUV,6000.0,2015.7157384987893,BMW X1,147.0,20.37,Delhi,1,4,5490000.0
Petrol,Hatchback,35854.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,3,4,805000.0000000001
Petrol,SUV,43623.0,2015.7157384987893,Tata Nexon,108.0,19.25539987552513,Delhi,1,4,735000.0
Petrol,Sedan,64229.0,2015.7157384987893,Toyota Etios,88.0,16.78,Delhi,3,4,441000.0
Diesel,SUV,33000.0,2015.7157384987893,Land Rover Discovery Sport,245.0,18.9,Delhi,1,4,5575000.0
Diesel,SUV,59605.0,2015.7157384987893,Ford Endeavour,197.0,10.91,Delhi,3,4,2890000.0
Petrol,Hatchback,2997.0,2015.7157384987893,Renault KWID,67.0,23.01,Delhi,1,4,397000.0
Petrol,Hatchback,9606.0,2015.7157384987893,Renault KWID,67.0,21.74,Delhi,1,4,455000.0
Diesel,Sedan,75000.0,2015.7157384987893,Mercedes-Benz S-Class,254.0,13.5,Delhi,1,4,3850000.0
Petrol,Sedan,41898.0,2015.7157384987893,Honda Amaze,88.0,19.25539987552513,Delhi,3,4,713000.0
Petrol,Hatchback,23159.0,2015.7157384987893,Toyota Glanza,81.0,21.01,Delhi,1,4,737000.0
Petrol,SUV,53488.0,2015.7157384987893,Ford Ecosport,110.0,15.85,Delhi,1,4,540000.0
Diesel,MUV,29000.0,2015.7157384987893,Toyota Innova Crysta,147.0,13.68,Delhi,1,4,1748999.9999999998
Petrol,SUV,6000.0,2015.7157384987893,MG Hector Plus,141.0,12.34,Delhi,1,4,2200000.0
Petrol,Sedan,68192.0,2015.7157384987893,Maruti Swift Dzire,81.0,21.21,Delhi,1,4,627000.0
Petrol,SUV,600.0,2015.7157384987893,Kia Seltos,113.0,16.8,Delhi,1,4,1565000.0
Petrol,Sedan,13000.0,2015.7157384987893,Jaguar XF,197.0,10.8,Delhi,1,4,4625000.0
Diesel,SUV,67756.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Delhi,1,4,772000.0
Diesel,SUV,83811.0,2015.7157384987893,Maruti SX4 S Cross,88.0,25.1,Delhi,1,4,587000.0
Cng,Hatchback,68000.0,2015.7157384987893,Maruti Celerio,58.0,31.79,Delhi,1,4,410000.0
Petrol,Hatchback,4100.0,2015.7157384987893,Maruti Swift,88.0,22.38,Delhi,1,4,699000.0
Petrol,Sedan,46243.0,2015.7157384987893,Maruti Swift Dzire,81.0,21.21,Delhi,1,4,642000.0
Petrol,Sedan,37000.0,2015.7157384987893,Mercedes-Benz CLS-Class,306.0,9.26,Delhi,1,4,2700000.0
Petrol,Hatchback,52123.0,2015.7157384987893,Nissan Micra,76.0,19.34,Delhi,3,4,366000.0
Diesel,SUV,66000.0,2015.7157384987893,Mercedes-Benz GLS,258.0,19.25539987552513,Delhi,3,4,4950000.0
Petrol,Hatchback,23690.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Delhi,1,4,447000.0
Petrol,Hatchback,70879.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Delhi,1,4,262000.0
Petrol,Hatchback,42000.0,2015.7157384987893,Volkswagen Polo,73.0,16.47,Delhi,1,4,265000.0
Diesel,SUV,56000.0,2015.7157384987893,Jaguar F-Pace,177.0,16.38,Delhi,3,4,3875000.0
Petrol,Sedan,12651.0,2015.7157384987893,Honda City,117.0,17.8,Delhi,3,4,761000.0
Petrol,Sedan,61000.0,2015.7157384987893,Honda Amaze,86.0,17.8,Delhi,1,4,430000.0
Cng,Hatchback,98705.0,2015.7157384987893,Maruti Celerio,55.0,35.6,Delhi,1,4,401000.0
Diesel,MUV,62000.0,2015.7157384987893,Kia Carnival,197.0,14.11,Delhi,1,4,2950000.0
Petrol,Sedan,28000.0,2015.7157384987893,Honda Amaze,86.0,19.25539987552513,Delhi,1,4,380000.0
Diesel,SUV,36000.0,2015.7157384987893,Mahindra Bolero Power Plus,70.0,16.5,Delhi,1,4,825000.0
Diesel,Sedan,32000.0,2015.7157384987893,Maruti Swift Dzire,74.0,28.4,Delhi,1,4,635000.0
Diesel,SUV,38000.0,2015.7157384987893,BMW X1,188.0,20.68,Delhi,1,4,2250000.0
Petrol,Hatchback,33000.0,2015.7157384987893,Maruti Alto K10,67.0,23.95,Delhi,1,4,340000.0
Diesel,Sedan,68045.0,2015.7157384987893,Hyundai Verna,126.0,19.25539987552513,Delhi,1,4,950000.0
Diesel,SUV,12000.0,2015.7157384987893,Mahindra Scorpio Classic,130.0,18.9,Delhi,1,4,1825000.0
Diesel,SUV,4000.0,2015.7157384987893,Mercedes-Benz GLC,194.0,18.9,Delhi,1,4,7200000.0
Petrol,Hatchback,19765.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Delhi,1,4,392000.0
Petrol,SUV,7076.0,2015.7157384987893,Mahindra XUV300,108.0,16.82,Delhi,1,4,1205000.0
Petrol,Sedan,30560.0,2015.7157384987893,Honda City,117.0,17.8,Delhi,1,4,743000.0
Diesel,Sedan,5000.0,2015.7157384987893,Jaguar XE,177.0,18.9,Delhi,1,4,3375000.0
Cng,Hatchback,47944.0,2015.7157384987893,Maruti Celerio,58.0,31.79,Delhi,1,4,485000.0
Petrol,SUV,78550.0,2015.7157384987893,Hyundai Creta,121.0,19.25539987552513,Delhi,1,4,878999.9999999999
Petrol,SUV,65000.0,2015.7157384987893,Hyundai Tucson,152.0,12.95,Delhi,1,4,1050000.0
Diesel,SUV,32000.0,2015.7157384987893,Kia Seltos,113.0,19.25539987552513,Delhi,1,4,1980000.0
Petrol,Sedan,58996.0,2015.7157384987893,Honda Amaze,88.0,19.5,Delhi,3,4,462000.0
Diesel,Sedan,34000.0,2015.7157384987893,Jaguar XE,177.0,13.5,Delhi,3,4,2650000.0
Petrol,Hatchback,59537.0,2015.7157384987893,Hyundai i20,81.0,18.6,Delhi,3,4,509000.0
Petrol,Hatchback,9314.0,2015.7157384987893,Maruti Wagon R,67.0,21.79,Delhi,1,4,530000.0
Petrol,SUV,60000.0,2019.0,Nissan Kicks,104.0,18.9,Delhi,3,0,700000.0
Petrol,Sedan,41684.0,2015.7157384987893,Honda Amaze,88.0,18.6,Delhi,1,4,310000.0
Petrol,Sedan,70000.0,2011.0,Audi A4,163.0,12.3,Delhi,4,4,700000.0
Petrol,Hatchback,51607.0,2015.7157384987893,Toyota Etios Liva,78.0,18.16,Delhi,1,4,440000.00000000006
Diesel,Sedan,90000.0,2015.0,Tata Zest,88.0,20.65,Delhi,1,4,400000.0
Diesel,MUV,30000.0,2020.0,Kia Carnival,197.0,14.11,Delhi,1,4,3050000.0
Diesel,SUV,40000.0,2022.0,Mahindra Thar,130.0,15.2,Delhi,1,4,1575000.0
Diesel,SUV,35000.0,2015.7157384987893,Mercedes-Benz GLC,194.0,18.9,Delhi,1,4,4995000.0
Petrol,Hatchback,97672.0,2015.7157384987893,Maruti Swift,88.0,22.38,Delhi,1,4,360000.0
Petrol,Sedan,90000.0,2014.0,Hyundai Verna,121.0,17.01,Delhi,4,4,360000.0
Petrol,Hatchback,68740.0,2015.7157384987893,Nissan Micra,75.0,18.06,Delhi,3,4,344000.0
Petrol,Sedan,37000.0,2015.7157384987893,Mercedes-Benz C-Class,184.0,14.74,Delhi,1,4,3565000.0
Diesel,Sedan,40000.0,2017.0,Maruti Ciaz,88.0,28.09,Delhi,1,4,600000.0
Petrol,Sedan,86245.0,2015.7157384987893,Honda Amaze,86.0,19.25539987552513,Delhi,3,4,340000.0
Petrol,Hatchback,40000.0,2016.0,Volkswagen Polo,103.0,17.21,Delhi,3,4,675000.0
Petrol,Sedan,15000.0,2015.7157384987893,BMW 3 Series GT,248.0,15.34,Delhi,3,4,4375000.0
Petrol,Hatchback,60896.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Delhi,3,4,294000.0
Petrol,Sedan,60000.0,2013.0,Honda City,116.0,16.8,Delhi,1,4,375000.0
Petrol,Sedan,18340.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.61,Delhi,3,4,801000.0
Diesel,SUV,20000.0,2022.0,Jeep Compass,167.0,14.9,Delhi,1,4,2900000.0
Diesel,SUV,70000.0,2017.0,Hyundai Creta,126.0,17.01,Delhi,3,4,800000.0
Cng,Hatchback,75000.0,2015.7157384987893,Maruti Wagon R,67.0,33.54,Delhi,1,4,313000.0
Petrol,SUV,40000.0,2017.0,Honda WR-V,88.0,17.5,Delhi,1,4,510000.0
Diesel,SUV,57000.0,2015.7157384987893,Audi Q3,174.0,15.73,Delhi,3,4,1125000.0
Petrol,Hatchback,48000.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,455000.0
Petrol,Sedan,120000.0,2011.0,Honda City,118.0,19.25539987552513,Delhi,1,4,300000.0
Petrol,SUV,25000.0,2015.7157384987893,Ford Ecosport,120.0,14.7,Delhi,1,4,725000.0
Diesel,MUV,29000.0,2015.7157384987893,Toyota Innova Crysta,148.0,19.25539987552513,Delhi,1,4,2325000.0
Diesel,Hatchback,63176.0,2015.7157384987893,Ford Figo,99.0,25.83,Delhi,1,4,515000.00000000006
Petrol,Sedan,24000.0,2015.7157384987893,Audi A4,187.0,17.42,Delhi,1,4,4000000.0
Petrol,Hatchback,22820.0,2015.7157384987893,Renault KWID,67.0,21.74,Delhi,1,4,418000.0
Diesel,SUV,5000.0,2015.7157384987893,Land Rover Range Rover Evoque,246.0,18.9,Delhi,1,4,7600000.0
Petrol,Hatchback,30000.0,2009.0,Hyundai i10,78.0,20.36,Delhi,1,4,200000.0
Petrol,Sedan,74538.0,2015.7157384987893,Maruti Swift Dzire,81.0,21.21,Delhi,1,4,685000.0
Petrol,SUV,40000.0,2019.0,Mercedes-Benz GLC,245.0,11.5,Delhi,1,4,3600000.0
Petrol,Hatchback,45399.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Delhi,1,4,289000.0
Petrol,Sedan,24940.0,2015.7157384987893,Volkswagen Ameo,75.0,19.44,Delhi,3,4,610000.0
Diesel,SUV,22000.0,2015.7157384987893,Hyundai Creta,126.0,17.01,Delhi,1,4,1400000.0
Petrol,Sedan,98681.0,2015.7157384987893,Honda Amaze,86.0,19.25539987552513,Delhi,1,4,323000.0
Diesel,SUV,6000.0,2015.7157384987893,Mercedes-Benz GLE,241.0,18.9,Delhi,1,4,9500000.0
Petrol,Hatchback,40000.0,2015.7157384987893,Maruti Baleno,81.0,21.01,Delhi,1,4,525000.0
Diesel,SUV,58000.0,2015.7157384987893,Honda WR-V,98.0,25.5,Delhi,1,4,725000.0
Diesel,Hatchback,75000.0,2015.7157384987893,Hyundai i20,88.0,22.54,Delhi,1,4,425000.0
Diesel,SUV,76000.0,2015.7157384987893,Ford Ecosport,89.0,22.7,Delhi,1,4,350000.0
Petrol,Hatchback,60000.0,2015.7157384987893,Renault KWID,67.0,24.04,Delhi,1,4,325000.0
Petrol,Sedan,58000.0,2015.7157384987893,Honda City,117.0,19.25539987552513,Delhi,1,4,675000.0
Petrol,Sedan,80000.0,2015.7157384987893,Volkswagen Jetta,120.0,14.69,Delhi,3,4,415000.00000000006
Diesel,Sedan,20000.0,2015.7157384987893,Volvo S90,190.0,19.25539987552513,Delhi,1,4,3875000.0
Petrol,Hatchback,42841.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Delhi,1,4,589000.0
Diesel,SUV,67000.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Delhi,1,4,650000.0
Petrol,MUV,26000.0,2015.7157384987893,Maruti XL6,103.0,19.01,Delhi,1,4,1027000.0
Petrol,Hatchback,40000.0,2015.7157384987893,Maruti Wagon R,67.0,18.9,Delhi,1,4,375000.0
Diesel,SUV,60000.0,2019.0,Mahindra XUV500,152.0,15.1,Delhi,1,4,1300000.0
Petrol,Sedan,37140.0,2015.7157384987893,Hyundai Verna,121.0,17.01,Delhi,3,4,903000.0
Cng,Hatchback,120000.0,2018.0,Maruti Celerio,58.0,31.79,Delhi,1,4,350000.0
Diesel,SUV,74000.0,2015.7157384987893,Toyota Fortuner,174.0,12.9,Delhi,1,4,2850000.0
Petrol,Hatchback,16430.0,2015.7157384987893,Hyundai i20,81.0,19.25539987552513,Delhi,1,4,904000.0
Petrol,SUV,10000.0,2022.0,Toyota Urban cruiser,103.0,17.03,Delhi,1,4,950000.0
Petrol,Sedan,63054.0,2015.7157384987893,Honda City,117.0,19.25539987552513,Delhi,1,4,949000.0
